'num', 'street', 'street_type', 'name', 'ssn', 'album_id', 'album_name', 'date', 'album_type', 'instrument_id', 'instrument_type', 'key'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,10, 'J',2004, 'CD',8, 'synthesizer', 'B-flat'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,10, 'J',2004, 'CD',9, 'flute', 'C'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,13, 'N',1995, 'CD',1, 'guitar', 'B'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,13, 'N',1995, 'CD',3, 'guitar', 'E'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,13, 'N',1995, 'CD',7, 'synthesizer', 'E'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,14, 'M',1995, 'CD',3, 'guitar', 'E'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,14, 'M',1995, 'CD',5, 'synthesizer', 'B'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,14, 'M',1995, 'CD',9, 'flute', 'C'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,16, 'P',1995, 'MC',3, 'guitar', 'E'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,16, 'P',1995, 'MC',5, 'synthesizer', 'B'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,16, 'P',1995, 'MC',8, 'synthesizer', 'B-flat'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,17, 'Q',1995, 'MC',2, 'guitar', 'C'
1100, 'North Sugar', 'Rd.', 'Sofia',100000032,17, 'Q',1995, 'MC',6, 'synthesizer', 'C'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,1, 'Z',1991, 'CD',6, 'synthesizer', 'C'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,1, 'Z',1991, 'CD',7, 'synthesizer', 'E'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,3, 'B',1991, 'CD',1, 'guitar', 'B'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,3, 'B',1991, 'CD',12, 'guitar', 'B'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,7, 'F',2004, 'CD',9, 'flute', 'C'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,9, 'I',2004, 'CD',6, 'synthesizer', 'C'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,9, 'I',2004, 'CD',12, 'guitar', 'B'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,17, 'Q',1995, 'MC',2, 'guitar', 'C'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,17, 'Q',1995, 'MC',6, 'synthesizer', 'C'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,20, 'R',2010, 'MC',4, 'guitar', 'B-flat'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,20, 'R',2010, 'MC',10, 'flute', 'B-flat'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,23, 'U',2015, 'MC',4, 'guitar', 'B-flat'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,23, 'U',2015, 'MC',8, 'synthesizer', 'B-flat'
1110, 'North Sugar', 'Rd.', 'Emily',100000033,23, 'U',2015, 'MC',10, 'flute', 'B-flat'
1120, 'North Sugar', 'Rd.', 'Avery',100000034,3, 'B',1991, 'CD',1, 'guitar', 'B'
1120, 'North Sugar', 'Rd.', 'Avery',100000034,3, 'B',1991, 'CD',12, 'guitar', 'B'
1120, 'North Sugar', 'Rd.', 'Avery',100000034,19, 'S',2010, 'MC',4, 'guitar', 'B-flat'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,9, 'I',2004, 'CD',6, 'synthesizer', 'C'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,9, 'I',2004, 'CD',12, 'guitar', 'B'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,13, 'N',1995, 'CD',1, 'guitar', 'B'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,13, 'N',1995, 'CD',3, 'guitar', 'E'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,13, 'N',1995, 'CD',7, 'synthesizer', 'E'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,18, 'Y',1995, 'MC',3, 'guitar', 'E'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,18, 'Y',1995, 'MC',5, 'synthesizer', 'B'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,20, 'R',2010, 'MC',4, 'guitar', 'B-flat'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,20, 'R',2010, 'MC',10, 'flute', 'B-flat'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,23, 'U',2015, 'MC',4, 'guitar', 'B-flat'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,23, 'U',2015, 'MC',8, 'synthesizer', 'B-flat'
1130, 'North Sugar', 'Rd.', 'Mila',100000035,23, 'U',2015, 'MC',10, 'flute', 'B-flat'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,1, 'Z',1991, 'CD',6, 'synthesizer', 'C'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,1, 'Z',1991, 'CD',7, 'synthesizer', 'E'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,5, 'D',1991, 'CD',3, 'guitar', 'E'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,5, 'D',1991, 'CD',6, 'synthesizer', 'C'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,12, 'L',1995, 'CD',2, 'guitar', 'C'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,13, 'N',1995, 'CD',1, 'guitar', 'B'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,13, 'N',1995, 'CD',3, 'guitar', 'E'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,13, 'N',1995, 'CD',7, 'synthesizer', 'E'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,19, 'S',2010, 'MC',4, 'guitar', 'B-flat'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,23, 'U',2015, 'MC',4, 'guitar', 'B-flat'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,23, 'U',2015, 'MC',8, 'synthesizer', 'B-flat'
1140, 'North Sugar', 'Rd.', 'Antonio',100000036,23, 'U',2015, 'MC',10, 'flute', 'B-flat'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,5, 'D',1991, 'CD',3, 'guitar', 'E'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,5, 'D',1991, 'CD',6, 'synthesizer', 'C'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,15, 'O',1995, 'CD',2, 'guitar', 'C'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,15, 'O',1995, 'CD',12, 'guitar', 'B'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,16, 'P',1995, 'MC',3, 'guitar', 'E'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,16, 'P',1995, 'MC',5, 'synthesizer', 'B'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,16, 'P',1995, 'MC',8, 'synthesizer', 'B-flat'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,21, 'X',2010, 'MC',5, 'synthesizer', 'B'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,21, 'X',2010, 'MC',8, 'synthesizer', 'B-flat'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,21, 'X',2010, 'MC',9, 'flute', 'C'
1150, 'North Sugar', 'Rd.', 'Eleanor',100000037,22, 'T',2015, 'MC',11, 'guitar', 'E'
1160, 'North Sugar', 'Rd.', 'Madison',100000038,1, 'Z',1991, 'CD',6, 'synthesizer', 'C'
1160, 'North Sugar', 'Rd.', 'Madison',100000038,1, 'Z',1991, 'CD',7, 'synthesizer', 'E'
1160, 'North Sugar', 'Rd.', 'Madison',100000038,23, 'U',2015, 'MC',4, 'guitar', 'B-flat'
1160, 'North Sugar', 'Rd.', 'Madison',100000038,23, 'U',2015, 'MC',8, 'synthesizer', 'B-flat'
1160, 'North Sugar', 'Rd.', 'Madison',100000038,23, 'U',2015, 'MC',10, 'flute', 'B-flat'
1170, 'North Sugar', 'Rd.', 'Layla',100000039,5, 'D',1991, 'CD',3, 'guitar', 'E'
1170, 'North Sugar', 'Rd.', 'Layla',100000039,5, 'D',1991, 'CD',6, 'synthesizer', 'C'
1170, 'North Sugar', 'Rd.', 'Layla',100000039,13, 'N',1995, 'CD',1, 'guitar', 'B'
1170, 'North Sugar', 'Rd.', 'Layla',100000039,13, 'N',1995, 'CD',3, 'guitar', 'E'
1170, 'North Sugar', 'Rd.', 'Layla',100000039,13, 'N',1995, 'CD',7, 'synthesizer', 'E'
1170, 'North Sugar', 'Rd.', 'Layla',100000039,18, 'Y',1995, 'MC',3, 'guitar', 'E'
1170, 'North Sugar', 'Rd.', 'Layla',100000039,18, 'Y',1995, 'MC',5, 'synthesizer', 'B'
1170, 'North Sugar', 'Rd.', 'Layla',100000039,25, 'W',2015, 'MC',2, 'guitar', 'C'
1180, 'North Sugar', 'Rd.', 'Penelope',100000040,2, 'A',1991, 'CD',4, 'guitar', 'B-flat'
1180, 'North Sugar', 'Rd.', 'Penelope',100000040,2, 'A',1991, 'CD',8, 'synthesizer', 'B-flat'
1180, 'North Sugar', 'Rd.', 'Penelope',100000040,18, 'Y',1995, 'MC',3, 'guitar', 'E'
1180, 'North Sugar', 'Rd.', 'Penelope',100000040,18, 'Y',1995, 'MC',5, 'synthesizer', 'B'
1190, 'North Sugar', 'Rd.', 'Olivia',100000041,3, 'B',1991, 'CD',1, 'guitar', 'B'
1190, 'North Sugar', 'Rd.', 'Olivia',100000041,3, 'B',1991, 'CD',12, 'guitar', 'B'
1190, 'North Sugar', 'Rd.', 'Olivia',100000041,4, 'C',1991, 'CD',2, 'guitar', 'C'
1190, 'North Sugar', 'Rd.', 'Olivia',100000041,19, 'S',2010, 'MC',4, 'guitar', 'B-flat'
1190, 'North Sugar', 'Rd.', 'Olivia',100000041,21, 'X',2010, 'MC',5, 'synthesizer', 'B'
1190, 'North Sugar', 'Rd.', 'Olivia',100000041,21, 'X',2010, 'MC',8, 'synthesizer', 'B-flat'
1190, 'North Sugar', 'Rd.', 'Olivia',100000041,21, 'X',2010, 'MC',9, 'flute', 'C'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,11, 'K',1995, 'CD',8, 'synthesizer', 'B-flat'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,11, 'K',1995, 'CD',9, 'flute', 'C'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,12, 'L',1995, 'CD',2, 'guitar', 'C'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,13, 'N',1995, 'CD',1, 'guitar', 'B'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,13, 'N',1995, 'CD',3, 'guitar', 'E'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,13, 'N',1995, 'CD',7, 'synthesizer', 'E'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,17, 'Q',1995, 'MC',2, 'guitar', 'C'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,17, 'Q',1995, 'MC',6, 'synthesizer', 'C'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,21, 'X',2010, 'MC',5, 'synthesizer', 'B'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,21, 'X',2010, 'MC',8, 'synthesizer', 'B-flat'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,21, 'X',2010, 'MC',9, 'flute', 'C'
1200, 'North Sugar', 'Rd.', 'Sadie',100000042,25, 'W',2015, 'MC',2, 'guitar', 'C'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,2, 'A',1991, 'CD',4, 'guitar', 'B-flat'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,2, 'A',1991, 'CD',8, 'synthesizer', 'B-flat'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,3, 'B',1991, 'CD',1, 'guitar', 'B'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,3, 'B',1991, 'CD',12, 'guitar', 'B'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,4, 'C',1991, 'CD',2, 'guitar', 'C'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,5, 'D',1991, 'CD',3, 'guitar', 'E'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,5, 'D',1991, 'CD',6, 'synthesizer', 'C'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,10, 'J',2004, 'CD',4, 'guitar', 'B-flat'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,10, 'J',2004, 'CD',8, 'synthesizer', 'B-flat'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,10, 'J',2004, 'CD',9, 'flute', 'C'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,21, 'X',2010, 'MC',5, 'synthesizer', 'B'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,21, 'X',2010, 'MC',8, 'synthesizer', 'B-flat'
1210, 'North Sugar', 'Rd.', 'Ariana',100000043,21, 'X',2010, 'MC',9, 'flute', 'C'
